SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
10280,10317,1606613083949,1,-1,1091,[192.168.1.91- 192.168.1.93],application,vibrational,37,,,37,x
10265,10340,1606613083934,1,-1,1086,[192.168.1.91- 192.168.1.93],application,vibrational,75,,,75,x
10263,10351,1606613083932,1,-1,1085,[192.168.1.91- 192.168.1.93],application,video,88,,88,,x
10301,10363,1606613083970,1,-1,1095,[192.168.1.91- 192.168.1.93],application,video,62,,62,,x
10311,10365,1606613083980,1,-1,1098,[192.168.1.91- 192.168.1.93],application,info,54,54,,,x
10309,10372,1606613083978,1,-1,1097,[192.168.1.91- 192.168.1.93],application,vibrational,63,,,63,x
10287,10373,1606613083956,1,-1,1093,[192.168.1.91- 192.168.1.93],application,vibrational,86,,,86,x
10324,10389,1606613083993,1,-1,1101,[192.168.1.91- 192.168.1.93],application,vibrational,65,,,65,x
10336,10390,1606613084005,1,-1,1104,[192.168.1.91- 192.168.1.93],application,video,54,,54,,x
10283,10391,1606613083952,1,-1,1092,[192.168.1.91- 192.168.1.93],application,vibrational,108,,,108,
10277,10392,1606613083946,1,-1,1090,[192.168.1.91- 192.168.1.93],application,video,115,,115,,x
10273,10393,1606613083942,1,-1,1089,[192.168.1.91- 192.168.1.93],application,video,120,,120,,x
10346,10400,1606613084015,1,-1,1107,[192.168.1.91- 192.168.1.93],application,vibrational,54,,,54,x
10344,10412,1606613084013,1,-1,1106,[192.168.1.91- 192.168.1.93],application,video,68,,68,,x
10328,10415,1606613083997,1,-1,1102,[192.168.1.91- 192.168.1.93],application,info,87,87,,,
10340,10418,1606613084009,1,-1,1105,[192.168.1.91- 192.168.1.93],application,video,78,,78,,x
10332,10428,1606613084001,1,-1,1103,[192.168.1.91- 192.168.1.93],application,vibrational,96,,,96,
10305,10429,1606613083974,1,-1,1096,[192.168.1.91- 192.168.1.93],application,info,124,124,,,x
10318,10430,1606613083987,1,-1,1100,[192.168.1.91- 192.168.1.93],application,video,112,,112,,x
10348,10431,1606613084017,1,-1,1108,[192.168.1.91- 192.168.1.93],application,info,83,83,,,x
10298,10458,1606613083967,1,-1,1094,[192.168.1.91- 192.168.1.93],application,info,160,160,,,x
10314,10460,1606613083983,1,-1,1099,[192.168.1.91- 192.168.1.93],application,info,146,146,,,
10375,10462,1606613084044,1,-1,1116,[192.168.1.91- 192.168.1.93],application,vibrational,87,,,87,x
10373,10464,1606613084042,1,-1,1115,[192.168.1.91- 192.168.1.93],application,video,91,,91,,x
10367,10471,1606613084036,1,-1,1114,[192.168.1.91- 192.168.1.93],application,video,104,,104,,
10361,10472,1606613084030,1,-1,1112,[192.168.1.91- 192.168.1.93],application,info,111,111,,,x
10365,10473,1606613084034,1,-1,1113,[192.168.1.91- 192.168.1.93],application,video,108,,108,,x
10358,10475,1606613084027,1,-1,1111,[192.168.1.91- 192.168.1.93],application,info,117,117,,,x
10355,10497,1606613084024,1,-1,1110,[192.168.1.91- 192.168.1.93],application,vibrational,142,,,142,
10353,10499,1606613084022,1,-1,1109,[192.168.1.91- 192.168.1.93],application,video,146,,146,,x
10386,10501,1606613084055,1,-1,1120,[192.168.1.91- 192.168.1.93],application,info,115,115,,,x
10380,10502,1606613084049,1,-1,1118,[192.168.1.91- 192.168.1.93],application,info,122,122,,,x
10382,10512,1606613084051,1,-1,1119,[192.168.1.91- 192.168.1.93],application,video,130,,130,,x
10395,10513,1606613084064,1,-1,1123,[192.168.1.91- 192.168.1.93],application,info,118,118,,,x
10377,10514,1606613084046,1,-1,1117,[192.168.1.91- 192.168.1.93],application,vibrational,137,,,137,x
10404,10516,1606613084073,1,-1,1124,[192.168.1.91- 192.168.1.93],application,info,112,112,,,x
10392,10534,1606613084061,1,-1,1122,[192.168.1.91- 192.168.1.93],application,vibrational,142,,,142,x
10389,10535,1606613084058,1,-1,1121,[192.168.1.91- 192.168.1.93],application,info,146,146,,,
10416,10536,1606613084085,1,-1,1127,[192.168.1.91- 192.168.1.93],application,vibrational,120,,,120,x
10413,10537,1606613084082,1,-1,1126,[192.168.1.91- 192.168.1.93],application,video,124,,124,,x
10409,10538,1606613084078,1,-1,1125,[192.168.1.91- 192.168.1.93],application,vibrational,129,,,129,x
10429,10542,1606613084098,1,-1,1130,[192.168.1.91- 192.168.1.93],application,video,113,,113,,x
10423,10547,1606613084092,1,-1,1128,[192.168.1.91- 192.168.1.93],application,vibrational,124,,,124,x
10426,10549,1606613084095,1,-1,1129,[192.168.1.91- 192.168.1.93],application,video,123,,123,,x
10434,10576,1606613084103,1,-1,1131,[192.168.1.91- 192.168.1.93],application,info,142,142,,,x
10438,10580,1606613084107,1,-1,1132,[192.168.1.91- 192.168.1.93],application,video,142,,142,,x
10441,10586,1606613084110,1,-1,1133,[192.168.1.91- 192.168.1.93],application,video,145,,145,,x
10450,10589,1606613084119,1,-1,1134,[192.168.1.91- 192.168.1.93],application,vibrational,139,,,139,x
10461,10594,1606613084130,1,-1,1136,[192.168.1.91- 192.168.1.93],application,video,133,,133,,x
10469,10615,1606613084138,1,-1,1140,[192.168.1.91- 192.168.1.93],application,video,146,,146,,x
10465,10624,1606613084134,1,-1,1138,[192.168.1.91- 192.168.1.93],application,info,159,159,,,x
10467,10625,1606613084136,1,-1,1139,[192.168.1.91- 192.168.1.93],application,info,158,158,,,
10463,10626,1606613084132,1,-1,1137,[192.168.1.91- 192.168.1.93],application,video,163,,163,,x
10457,10627,1606613084126,1,-1,1135,[192.168.1.91- 192.168.1.93],application,vibrational,170,,,170,x
10483,10628,1606613084152,1,-1,1145,[192.168.1.91- 192.168.1.93],application,video,145,,145,,x
10478,10629,1606613084147,1,-1,1143,[192.168.1.91- 192.168.1.93],application,video,151,,151,,x
10480,10631,1606613084149,1,-1,1144,[192.168.1.91- 192.168.1.93],application,video,151,,151,,x
10475,10632,1606613084144,1,-1,1142,[192.168.1.91- 192.168.1.93],application,info,157,157,,,x
10501,10633,1606613084170,1,-1,1151,[192.168.1.91- 192.168.1.93],application,video,132,,132,,x
10509,10644,1606613084178,1,-1,1154,[192.168.1.91- 192.168.1.93],application,info,135,135,,,x
10506,10645,1606613084175,1,-1,1153,[192.168.1.91- 192.168.1.93],application,vibrational,139,,,139,x
10473,10646,1606613084142,1,-1,1141,[192.168.1.91- 192.168.1.93],application,video,173,,173,,x
10495,10674,1606613084164,1,-1,1149,[192.168.1.91- 192.168.1.93],application,vibrational,179,,,179,x
10498,10676,1606613084167,1,-1,1150,[192.168.1.91- 192.168.1.93],application,vibrational,178,,,178,x
10493,10678,1606613084162,1,-1,1148,[192.168.1.91- 192.168.1.93],application,vibrational,185,,,185,
10514,10681,1606613084183,1,-1,1156,[192.168.1.91- 192.168.1.93],application,video,167,,167,,x
10490,10683,1606613084159,1,-1,1147,[192.168.1.91- 192.168.1.93],application,video,193,,193,,x
10487,10684,1606613084156,1,-1,1146,[192.168.1.91- 192.168.1.93],application,video,197,,197,,
10553,10692,1606613084222,1,-1,1163,[192.168.1.91- 192.168.1.93],application,video,139,,139,,x
10526,10694,1606613084195,1,-1,1157,[192.168.1.91- 192.168.1.93],application,info,168,168,,,x
10531,10695,1606613084200,1,-1,1158,[192.168.1.91- 192.168.1.93],application,vibrational,164,,,164,x
10536,10697,1606613084205,1,-1,1160,[192.168.1.91- 192.168.1.93],application,info,161,161,,,x
10543,10698,1606613084212,1,-1,1161,[192.168.1.91- 192.168.1.93],application,video,155,,155,,x
10534,10699,1606613084203,1,-1,1159,[192.168.1.91- 192.168.1.93],application,info,165,165,,,x
10512,10716,1606613084181,1,-1,1155,[192.168.1.91- 192.168.1.93],application,info,204,204,,,x
10504,10718,1606613084173,1,-1,1152,[192.168.1.91- 192.168.1.93],application,video,214,,214,,x
10613,10720,1606613084282,1,-1,1170,[192.168.1.91- 192.168.1.93],application,vibrational,107,,,107,x
10605,10721,1606613084274,1,-1,1169,[192.168.1.91- 192.168.1.93],application,info,116,116,,,
10595,10730,1606613084264,1,-1,1167,[192.168.1.91- 192.168.1.93],application,vibrational,135,,,135,x
10598,10737,1606613084267,1,-1,1168,[192.168.1.91- 192.168.1.93],application,vibrational,139,,,139,x
10560,10741,1606613084229,1,-1,1165,[192.168.1.91- 192.168.1.93],application,vibrational,181,,,181,x
10589,10743,1606613084258,1,-1,1166,[192.168.1.91- 192.168.1.93],application,vibrational,154,,,154,x
10550,10750,1606613084219,1,-1,1162,[192.168.1.91- 192.168.1.93],application,vibrational,200,,,200,x
10555,10753,1606613084224,1,-1,1164,[192.168.1.91- 192.168.1.93],application,info,198,198,,,x
10628,10757,1606613084297,1,-1,1175,[192.168.1.91- 192.168.1.93],application,vibrational,129,,,129,x
10626,10758,1606613084295,1,-1,1174,[192.168.1.91- 192.168.1.93],application,vibrational,132,,,132,x
10618,10761,1606613084287,1,-1,1172,[192.168.1.91- 192.168.1.93],application,vibrational,143,,,143,x
10616,10762,1606613084285,1,-1,1171,[192.168.1.91- 192.168.1.93],application,vibrational,146,,,146,
10658,10771,1606613084327,1,-1,1182,[192.168.1.91- 192.168.1.93],application,info,113,113,,,x
10623,10773,1606613084292,1,-1,1173,[192.168.1.91- 192.168.1.93],application,vibrational,150,,,150,x
10652,10776,1606613084321,1,-1,1180,[192.168.1.91- 192.168.1.93],application,video,124,,124,,
10640,10777,1606613084309,1,-1,1177,[192.168.1.91- 192.168.1.93],application,info,137,137,,,x
10647,10802,1606613084316,1,-1,1179,[192.168.1.91- 192.168.1.93],application,info,155,155,,,x
10642,10803,1606613084311,1,-1,1178,[192.168.1.91- 192.168.1.93],application,info,161,161,,,x
10631,10804,1606613084300,1,-1,1176,[192.168.1.91- 192.168.1.93],application,vibrational,173,,,173,x
10656,10805,1606613084325,1,-1,1181,[192.168.1.91- 192.168.1.93],application,vibrational,149,,,149,x
10662,10807,1606613084331,1,-1,1183,[192.168.1.91- 192.168.1.93],application,video,145,,145,,
10665,10813,1606613084334,1,-1,1184,[192.168.1.91- 192.168.1.93],application,video,148,,148,,x
10668,10819,1606613084337,1,-1,1185,[192.168.1.91- 192.168.1.93],application,info,151,151,,,
10675,10820,1606613084344,1,-1,1187,[192.168.1.91- 192.168.1.93],application,info,145,145,,,x
10672,10836,1606613084341,1,-1,1186,[192.168.1.91- 192.168.1.93],application,video,164,,164,,x
10683,10837,1606613084352,1,-1,1190,[192.168.1.91- 192.168.1.93],application,info,154,154,,,x
10680,10839,1606613084349,1,-1,1189,[192.168.1.91- 192.168.1.93],application,vibrational,159,,,159,x
10678,10840,1606613084347,1,-1,1188,[192.168.1.91- 192.168.1.93],application,video,162,,162,,x
10698,10842,1606613084367,1,-1,1195,[192.168.1.91- 192.168.1.93],application,info,144,144,,,x
10689,10864,1606613084358,1,-1,1192,[192.168.1.91- 192.168.1.93],application,video,175,,175,,x
10695,10865,1606613084364,1,-1,1194,[192.168.1.91- 192.168.1.93],application,info,170,170,,,x
10693,10899,1606613084362,1,-1,1193,[192.168.1.91- 192.168.1.93],application,video,206,,206,,x
10686,10900,1606613084355,1,-1,1191,[192.168.1.91- 192.168.1.93],application,video,214,,214,,x
10700,10901,1606613084369,1,-1,1196,[192.168.1.91- 192.168.1.93],application,video,201,,201,,x
10703,10902,1606613084372,1,-1,1197,[192.168.1.91- 192.168.1.93],application,info,199,199,,,x
10711,10903,1606613084380,1,-1,1198,[192.168.1.91- 192.168.1.93],application,video,192,,192,,x
10717,10904,1606613084386,1,-1,1199,[192.168.1.91- 192.168.1.93],application,video,187,,187,,x
10724,10905,1606613084393,1,-1,1200,[192.168.1.91- 192.168.1.93],application,video,181,,181,,x
10731,10911,1606613084400,1,-1,1201,[192.168.1.91- 192.168.1.93],application,vibrational,180,,,180,x
10740,10937,1606613084409,1,-1,1203,[192.168.1.91- 192.168.1.93],application,info,197,197,,,x
10734,10939,1606613084403,1,-1,1202,[192.168.1.91- 192.168.1.93],application,vibrational,205,,,205,x
10747,10941,1606613084416,1,-1,1204,[192.168.1.91- 192.168.1.93],application,video,194,,194,,x
10753,10944,1606613084422,1,-1,1205,[192.168.1.91- 192.168.1.93],application,vibrational,191,,,191,x
10756,10949,1606613084425,1,-1,1206,[192.168.1.91- 192.168.1.93],application,vibrational,193,,,193,x
10759,10950,1606613084428,1,-1,1207,[192.168.1.91- 192.168.1.93],application,video,191,,191,,x
10761,10952,1606613084430,1,-1,1208,[192.168.1.91- 192.168.1.93],application,info,191,191,,,x
10765,10957,1606613084434,1,-1,1209,[192.168.1.91- 192.168.1.93],application,vibrational,192,,,192,x
10783,10959,1606613084452,1,-1,1212,[192.168.1.91- 192.168.1.93],application,video,176,,176,,x
10778,10989,1606613084447,1,-1,1211,[192.168.1.91- 192.168.1.93],application,info,211,211,,,x
10775,10990,1606613084444,1,-1,1210,[192.168.1.91- 192.168.1.93],application,video,215,,215,,x
10801,10992,1606613084470,1,-1,1219,[192.168.1.91- 192.168.1.93],application,info,191,191,,,x
10785,10993,1606613084454,1,-1,1213,[192.168.1.91- 192.168.1.93],application,video,208,,208,,x
10804,10994,1606613084473,1,-1,1220,[192.168.1.91- 192.168.1.93],application,vibrational,190,,,190,x
10799,10996,1606613084468,1,-1,1218,[192.168.1.91- 192.168.1.93],application,vibrational,197,,,197,x
10806,10998,1606613084475,1,-1,1221,[192.168.1.91- 192.168.1.93],application,info,192,192,,,x
10797,11000,1606613084466,1,-1,1217,[192.168.1.91- 192.168.1.93],application,info,203,203,,,x
10794,11001,1606613084463,1,-1,1216,[192.168.1.91- 192.168.1.93],application,vibrational,207,,,207,x
10791,11008,1606613084460,1,-1,1215,[192.168.1.91- 192.168.1.93],application,vibrational,217,,,217,x
10821,11013,1606613084490,1,-1,1226,[192.168.1.91- 192.168.1.93],application,vibrational,192,,,192,x
10813,11018,1606613084482,1,-1,1223,[192.168.1.91- 192.168.1.93],application,vibrational,205,,,205,x
10811,11057,1606613084480,1,-1,1222,[192.168.1.91- 192.168.1.93],application,video,246,,246,,
10788,11058,1606613084457,1,-1,1214,[192.168.1.91- 192.168.1.93],application,vibrational,270,,,270,x
10816,11059,1606613084485,1,-1,1224,[192.168.1.91- 192.168.1.93],application,video,243,,243,,x
10818,11060,1606613084487,1,-1,1225,[192.168.1.91- 192.168.1.93],application,video,242,,242,,x
10830,11061,1606613084499,1,-1,1230,[192.168.1.91- 192.168.1.93],application,video,231,,231,,
10825,11062,1606613084494,1,-1,1228,[192.168.1.91- 192.168.1.93],application,info,237,237,,,x
10827,11096,1606613084496,1,-1,1229,[192.168.1.91- 192.168.1.93],application,info,269,269,,,x
10835,11097,1606613084504,1,-1,1232,[192.168.1.91- 192.168.1.93],application,info,262,262,,,x
10823,11098,1606613084492,1,-1,1227,[192.168.1.91- 192.168.1.93],application,vibrational,275,,,275,x
10840,11099,1606613084509,1,-1,1233,[192.168.1.91- 192.168.1.93],application,vibrational,259,,,259,
10832,11100,1606613084501,1,-1,1231,[192.168.1.91- 192.168.1.93],application,info,268,268,,,x
10850,11103,1606613084519,1,-1,1235,[192.168.1.91- 192.168.1.93],application,video,253,,253,,x
10856,11104,1606613084525,1,-1,1237,[192.168.1.91- 192.168.1.93],application,info,248,248,,,x
10853,11105,1606613084522,1,-1,1236,[192.168.1.91- 192.168.1.93],application,vibrational,252,,,252,x
10842,11106,1606613084511,1,-1,1234,[192.168.1.91- 192.168.1.93],application,info,264,264,,,x
10873,11110,1606613084542,1,-1,1239,[192.168.1.91- 192.168.1.93],application,video,237,,237,,x
10866,11111,1606613084535,1,-1,1238,[192.168.1.91- 192.168.1.93],application,vibrational,245,,,245,
10890,11111,1606613084559,1,-1,1243,[192.168.1.91- 192.168.1.93],application,vibrational,221,,,221,x
10894,11112,1606613084563,1,-1,1245,[192.168.1.91- 192.168.1.93],application,video,218,,218,,x
10892,11113,1606613084561,1,-1,1244,[192.168.1.91- 192.168.1.93],application,video,221,,221,,x
10897,11114,1606613084566,1,-1,1246,[192.168.1.91- 192.168.1.93],application,vibrational,217,,,217,x
10879,11121,1606613084548,1,-1,1241,[192.168.1.91- 192.168.1.93],application,info,242,242,,,x
10876,11122,1606613084545,1,-1,1240,[192.168.1.91- 192.168.1.93],application,video,246,,246,,
10885,11123,1606613084554,1,-1,1242,[192.168.1.91- 192.168.1.93],application,video,238,,238,,x
10899,11124,1606613084568,1,-1,1247,[192.168.1.91- 192.168.1.93],application,info,225,225,,,x
10937,11150,1606613084606,1,-1,1257,[192.168.1.91- 192.168.1.93],application,video,213,,213,,x
10902,11152,1606613084571,1,-1,1248,[192.168.1.91- 192.168.1.93],application,info,250,250,,,x
10904,11153,1606613084573,1,-1,1249,[192.168.1.91- 192.168.1.93],application,vibrational,249,,,249,x
10953,11155,1606613084622,1,-1,1259,[192.168.1.91- 192.168.1.93],application,info,202,202,,,x
10906,11156,1606613084575,1,-1,1250,[192.168.1.91- 192.168.1.93],application,video,250,,250,,x
10920,11161,1606613084589,1,-1,1255,[192.168.1.91- 192.168.1.93],application,vibrational,241,,,241,x
11000,11163,1606613084669,1,-1,1260,[192.168.1.91- 192.168.1.93],application,info,163,163,,,x
10939,11165,1606613084608,1,-1,1258,[192.168.1.91- 192.168.1.93],application,vibrational,226,,,226,x
10910,11166,1606613084579,1,-1,1252,[192.168.1.91- 192.168.1.93],application,info,256,256,,,x
10908,11167,1606613084577,1,-1,1251,[192.168.1.91- 192.168.1.93],application,video,259,,259,,x
10916,11177,1606613084585,1,-1,1254,[192.168.1.91- 192.168.1.93],application,info,261,261,,,x
11004,11179,1606613084673,1,-1,1261,[192.168.1.91- 192.168.1.93],application,vibrational,175,,,175,x
10912,11181,1606613084581,1,-1,1253,[192.168.1.91- 192.168.1.93],application,vibrational,269,,,269,x
11022,11184,1606613084691,1,-1,1267,[192.168.1.91- 192.168.1.93],application,vibrational,162,,,162,x
11025,11186,1606613084694,1,-1,1268,[192.168.1.91- 192.168.1.93],application,info,161,161,,,x
10926,11187,1606613084595,1,-1,1256,[192.168.1.91- 192.168.1.93],application,info,261,261,,,x
11020,11188,1606613084689,1,-1,1266,[192.168.1.91- 192.168.1.93],application,video,168,,168,,x
11018,11201,1606613084687,1,-1,1265,[192.168.1.91- 192.168.1.93],application,info,183,183,,,x
11016,11203,1606613084685,1,-1,1264,[192.168.1.91- 192.168.1.93],application,vibrational,187,,,187,x
11009,11205,1606613084678,1,-1,1263,[192.168.1.91- 192.168.1.93],application,info,196,196,,,
11033,11208,1606613084702,1,-1,1271,[192.168.1.91- 192.168.1.93],application,info,175,175,,,x
11028,11210,1606613084697,1,-1,1269,[192.168.1.91- 192.168.1.93],application,video,182,,182,,x
11006,11215,1606613084675,1,-1,1262,[192.168.1.91- 192.168.1.93],application,video,209,,209,,x
11030,11217,1606613084699,1,-1,1270,[192.168.1.91- 192.168.1.93],application,info,187,187,,,x
11058,11218,1606613084727,1,-1,1275,[192.168.1.91- 192.168.1.93],application,info,160,160,,,x
11050,11230,1606613084719,1,-1,1274,[192.168.1.91- 192.168.1.93],application,video,180,,180,,x
11037,11234,1606613084706,1,-1,1272,[192.168.1.91- 192.168.1.93],application,vibrational,197,,,197,x
11068,11243,1606613084737,1,-1,1277,[192.168.1.91- 192.168.1.93],application,vibrational,175,,,175,x
11047,11245,1606613084716,1,-1,1273,[192.168.1.91- 192.168.1.93],application,info,198,198,,,x
11080,11255,1606613084749,1,-1,1279,[192.168.1.91- 192.168.1.93],application,video,175,,175,,x
11082,11256,1606613084751,1,-1,1280,[192.168.1.91- 192.168.1.93],application,info,174,174,,,x
11077,11262,1606613084746,1,-1,1278,[192.168.1.91- 192.168.1.93],application,vibrational,185,,,185,x
11065,11267,1606613084734,1,-1,1276,[192.168.1.91- 192.168.1.93],application,vibrational,202,,,202,x
11088,11277,1606613084757,1,-1,1282,[192.168.1.91- 192.168.1.93],application,vibrational,189,,,189,x
11091,11278,1606613084760,1,-1,1283,[192.168.1.91- 192.168.1.93],application,vibrational,187,,,187,x
11085,11283,1606613084754,1,-1,1281,[192.168.1.91- 192.168.1.93],application,vibrational,198,,,198,x
11097,11286,1606613084766,1,-1,1285,[192.168.1.91- 192.168.1.93],application,info,189,189,,,x
11103,11287,1606613084772,1,-1,1287,[192.168.1.91- 192.168.1.93],application,video,184,,184,,x
11094,11291,1606613084763,1,-1,1284,[192.168.1.91- 192.168.1.93],application,vibrational,197,,,197,x
11101,11292,1606613084770,1,-1,1286,[192.168.1.91- 192.168.1.93],application,info,191,191,,,x
11106,11295,1606613084775,1,-1,1288,[192.168.1.91- 192.168.1.93],application,vibrational,189,,,189,x
11108,11298,1606613084777,1,-1,1289,[192.168.1.91- 192.168.1.93],application,video,190,,190,,x
